# R.A., Dec., mask
 21.402 -33.550 1
 21.402 -33.450 1
 21.402 -33.350 1
 21.402 -33.250 1
 21.402 -33.150 1
 21.402 -33.050 1
 21.402 -32.950 1
 21.402 -32.850 1
 21.402 -32.750 1
 21.402 -32.650 1
 21.402 -32.550 1
 21.402 -32.450 1
 21.402 -32.350 1
 21.402 -32.250 1
 21.402 -32.150 1
 21.402 -32.050 1
 21.402 -31.950 1
 21.402 -31.850 1
 21.402 -31.750 1
 21.402 -31.650 1
 21.402 -31.550 1
 21.402 -31.450 1
 21.402 -31.350 1
 21.402 -31.250 1
 21.402 -31.150 1
 21.402 -31.050 1
 21.402 -30.950 1
 21.402 -30.850 1
 21.402 -30.750 1
 21.402 -30.650 1
 21.402 -30.550 1
 21.402 -30.450 1
 21.402 -30.350 1
 21.402 -30.250 1
 21.402 -30.150 1
 21.402 -30.050 1
 21.402 -29.950 1
 21.402 -29.850 1
 21.402 -29.750 1
 21.402 -29.650 1
 21.402 -29.550 1
 21.402 -29.450 1
 21.402 -29.350 1
 21.402 -29.250 1
 21.402 -29.150 1
 21.402 -29.050 1
 21.402 -28.950 1
 21.402 -28.850 1
 21.402 -28.750 1
 21.402 -28.650 1
 21.402 -28.550 1
 21.402 -28.450 1
 21.402 -28.350 1
 21.402 -28.250 1
 21.402 -28.150 1
 21.402 -28.050 1
 21.402 -27.950 1
 21.402 -27.850 1
 21.402 -27.750 0
 21.402 -27.650 0
 21.402 -27.550 0
 21.402 -27.450 0
 21.402 -27.350 0
 21.402 -27.250 0
 21.402 -27.150 0
 21.402 -27.050 0
 21.402 -26.950 0
 21.402 -26.850 0
 21.402 -26.750 0
 21.402 -26.650 0
 21.402 -26.550 0
 21.402 -26.450 0
 21.402 -26.350 0
 21.402 -26.250 0
 21.402 -26.150 0
 21.402 -26.050 0
 21.519 -35.950 0
 21.519 -35.850 0
 21.519 -35.750 0
 21.519 -35.650 0
 21.519 -35.550 0
 21.519 -35.450 0
 21.519 -35.350 0
 21.519 -35.250 0
 21.519 -35.150 0
 21.519 -35.050 0
 21.519 -34.950 0
 21.519 -34.850 0
 21.519 -34.750 0
 21.519 -34.650 0
 21.519 -34.550 0
 21.519 -34.450 0
 21.519 -34.350 0
 21.519 -34.250 0
 21.519 -34.150 0
 21.519 -34.050 0
 21.519 -33.950 0
 21.519 -33.850 0
 21.519 -33.750 1
 21.519 -33.650 1
 21.519 -33.550 1
 21.519 -33.450 1
 21.519 -33.350 1
 21.519 -33.250 1
 21.519 -33.150 1
 21.519 -33.050 1
 21.519 -32.950 1
 21.519 -32.850 1
 21.519 -32.750 1
 21.519 -32.650 1
 21.519 -32.550 1
 21.519 -32.450 1
 21.519 -32.350 1
 21.519 -32.250 1
 21.519 -32.150 1
 21.519 -32.050 1
 21.519 -31.950 1
 21.519 -31.850 1
 21.519 -31.750 1
 21.519 -31.650 1
 21.519 -31.550 1
 21.519 -31.450 1
 21.519 -31.350 1
 21.519 -31.250 1
 21.519 -31.150 1
 21.519 -31.050 1
 21.519 -30.950 1
 21.519 -30.850 1
 21.519 -30.750 1
 21.519 -30.650 1
 21.519 -30.550 1
 21.519 -30.450 1
 21.519 -30.350 1
 21.519 -30.250 1
 21.519 -30.150 1
 21.519 -30.050 1
 21.519 -29.950 1
 21.519 -29.850 1
 21.519 -29.750 1
 21.519 -29.650 1
 21.519 -29.550 1
 21.519 -29.450 1
 21.519 -29.350 1
 21.519 -29.250 1
 21.519 -29.150 1
 21.519 -29.050 1
 21.519 -28.950 1
 21.519 -28.850 1
 21.519 -28.750 1
 21.519 -28.650 1
 21.519 -28.550 1
 21.519 -28.450 1
 21.519 -28.350 1
 21.519 -28.250 1
 21.519 -28.150 1
 21.519 -28.050 1
 21.519 -27.950 1
 21.519 -27.850 1
 21.519 -27.750 0
 21.519 -27.650 0
 21.519 -27.550 0
 21.519 -27.450 0
 21.519 -27.350 0
 21.519 -27.250 0
 21.519 -27.150 0
 21.519 -27.050 0
 21.519 -26.950 0
 21.519 -26.850 0
 21.519 -26.750 0
 21.519 -26.650 0
 21.519 -26.550 0
 21.519 -26.450 0
 21.519 -26.350 0
 21.519 -26.250 0
 21.519 -26.150 0
 21.519 -26.050 0
 21.635 -35.950 0
 21.635 -35.850 0
 21.635 -35.750 0
 21.635 -35.650 0
 21.635 -35.550 0
 21.635 -35.450 0
 21.635 -35.350 0
 21.635 -35.250 0
 21.635 -35.150 0
 21.635 -35.050 0
 21.635 -34.950 0
 21.635 -34.850 0
 21.635 -34.750 0
 21.635 -34.650 0
 21.635 -34.550 0
 21.635 -34.450 0
 21.635 -34.350 0
 21.635 -34.250 0
 21.635 -34.150 0
 21.635 -34.050 0
 21.635 -33.950 0
 21.635 -33.850 1
 21.635 -33.750 1
 21.635 -33.650 1
 21.635 -33.550 1
 21.635 -33.450 1
 21.635 -33.350 1
 21.635 -33.250 1
 21.635 -33.150 1
 21.635 -33.050 1
 21.635 -32.950 1
 21.635 -32.850 1
 21.635 -32.750 1
 21.635 -32.650 1
 21.635 -32.550 1
 21.635 -32.450 1
 21.635 -32.350 1
 21.635 -32.250 1
 21.635 -32.150 1
 21.635 -32.050 1
 21.635 -31.950 1
 21.635 -31.850 1
 21.635 -31.750 1
 21.635 -31.650 1
 21.635 -31.550 1
 21.635 -31.450 1
 21.635 -31.350 1
 21.635 -31.250 1
 21.635 -31.150 1
 21.635 -31.050 1
 21.635 -30.950 1
 21.635 -30.850 1
 21.635 -30.750 1
 21.635 -30.650 1
 21.635 -30.550 1
 21.635 -30.450 1
 21.635 -30.350 1
 21.635 -30.250 1
 21.635 -30.150 1
 21.635 -30.050 1
 21.635 -29.950 1
 21.635 -29.850 1
 21.635 -29.750 1
 21.635 -29.650 1
 21.635 -29.550 1
 21.635 -29.450 1
 21.635 -29.350 1
 21.635 -29.250 1
 21.635 -29.150 1
 21.635 -29.050 1
 21.635 -28.950 1
 21.635 -28.850 1
 21.635 -28.750 1
 21.635 -28.650 1
 21.635 -28.550 1
 21.635 -28.450 1
 21.635 -28.350 1
 21.635 -28.250 1
 21.635 -28.150 1
 21.635 -28.050 1
 21.635 -27.950 1
 21.635 -27.850 0
 21.635 -27.750 0
 21.635 -27.650 0
 21.635 -27.550 0
 21.635 -27.450 0
 21.635 -27.350 0
 21.635 -27.250 0
 21.635 -27.150 0
 21.635 -27.050 0
 21.635 -26.950 0
 21.635 -26.850 0
 21.635 -26.750 0
 21.635 -26.650 0
 21.635 -26.550 0
 21.635 -26.450 0
 21.635 -26.350 0
 21.635 -26.250 0
 21.635 -26.150 0
 21.635 -26.050 0
 21.752 -35.950 0
 21.752 -35.850 0
 21.752 -35.750 0
 21.752 -35.650 0
 21.752 -35.550 0
 21.752 -35.450 0
 21.752 -35.350 0
 21.752 -35.250 0
 21.752 -35.150 0
 21.752 -35.050 0
 21.752 -34.950 0
 21.752 -34.850 0
 21.752 -34.750 0
 21.752 -34.650 0
 21.752 -34.550 0
 21.752 -34.450 0
 21.752 -34.350 0
 21.752 -34.250 0
 21.752 -34.150 0
 21.752 -34.050 0
 21.752 -33.950 0
 21.752 -33.850 1
 21.752 -33.750 1
 21.752 -33.650 1
 21.752 -33.550 1
 21.752 -33.450 1
 21.752 -33.350 1
 21.752 -33.250 1
 21.752 -33.150 1
 21.752 -33.050 1
 21.752 -32.950 1
 21.752 -32.850 1
 21.752 -32.750 1
 21.752 -32.650 1
 21.752 -32.550 1
 21.752 -32.450 1
 21.752 -32.350 1
 21.752 -32.250 1
 21.752 -32.150 1
 21.752 -32.050 1
 21.752 -31.950 1
 21.752 -31.850 1
 21.752 -31.750 1
 21.752 -31.650 1
 21.752 -31.550 1
 21.752 -31.450 1
 21.752 -31.350 1
 21.752 -31.250 1
 21.752 -31.150 1
 21.752 -31.050 1
 21.752 -30.950 1
 21.752 -30.850 1
 21.752 -30.750 1
 21.752 -30.650 1
 21.752 -30.550 1
 21.752 -30.450 1
 21.752 -30.350 1
 21.752 -30.250 1
 21.752 -30.150 1
 21.752 -30.050 1
 21.752 -29.950 1
 21.752 -29.850 1
 21.752 -29.750 1
 21.752 -29.650 1
 21.752 -29.550 1
 21.752 -29.450 1
 21.752 -29.350 1
 21.752 -29.250 1
 21.752 -29.150 1
 21.752 -29.050 1
 21.752 -28.950 1
 21.752 -28.850 1
 21.752 -28.750 1
 21.752 -28.650 1
 21.752 -28.550 1
 21.752 -28.450 1
 21.752 -28.350 1
 21.752 -28.250 1
 21.752 -28.150 1
 21.752 -28.050 1
 21.752 -27.950 1
 21.752 -27.850 0
 21.752 -27.750 0
 21.752 -27.650 0
 21.752 -27.550 0
 21.752 -27.450 0
 21.752 -27.350 0
 21.752 -27.250 0
 21.752 -27.150 0
 21.752 -27.050 0
 21.752 -26.950 0
 21.752 -26.850 0
 21.752 -26.750 0
 21.752 -26.650 0
 21.752 -26.550 0
 21.752 -26.450 0
 21.752 -26.350 0
 21.752 -26.250 0
 21.752 -26.150 0
 21.752 -26.050 0
 21.869 -35.950 0
 21.869 -35.850 0
 21.869 -35.750 0
 21.869 -35.650 0
 21.869 -35.550 0
 21.869 -35.450 0
 21.869 -35.350 0
 21.869 -35.250 0
 21.869 -35.150 0
 21.869 -35.050 0
 21.869 -34.950 0
 21.869 -34.850 0
 21.869 -34.750 0
 21.869 -34.650 0
 21.869 -34.550 0
 21.869 -34.450 0
 21.869 -34.350 0
 21.869 -34.250 0
 21.869 -34.150 0
 21.869 -34.050 0
 21.869 -33.950 1
 21.869 -33.850 1
 21.869 -33.750 1
 21.869 -33.650 1
 21.869 -33.550 1
 21.869 -33.450 1
 21.869 -33.350 1
 21.869 -33.250 1
 21.869 -33.150 1
 21.869 -33.050 1
 21.869 -32.950 1
 21.869 -32.850 1
 21.869 -32.750 1
 21.869 -32.650 1
 21.869 -32.550 1
 21.869 -32.450 1
 21.869 -32.350 1
 21.869 -32.250 1
 21.869 -32.150 1
 21.869 -32.050 1
 21.869 -31.950 1
 21.869 -31.850 1
 21.869 -31.750 1
 21.869 -31.650 1
 21.869 -31.550 1
 21.869 -31.450 1
 21.869 -31.350 1
 21.869 -31.250 1
 21.869 -31.150 1
 21.869 -31.050 1
 21.869 -30.950 1
 21.869 -30.850 1
 21.869 -30.750 1
 21.869 -30.650 1
 21.869 -30.550 1
 21.869 -30.450 1
 21.869 -30.350 1
 21.869 -30.250 1
 21.869 -30.150 1
 21.869 -30.050 1
 21.869 -29.950 1
 21.869 -29.850 1
 21.869 -29.750 1
 21.869 -29.650 1
 21.869 -29.550 1
 21.869 -29.450 1
 21.869 -29.350 1
 21.869 -29.250 1
 21.869 -29.150 1
 21.869 -29.050 1
 21.869 -28.950 1
 21.869 -28.850 1
 21.869 -28.750 1
 21.869 -28.650 1
 21.869 -28.550 1
 21.869 -28.450 1
 21.869 -28.350 1
 21.869 -28.250 1
 21.869 -28.150 1
 21.869 -28.050 1
 21.869 -27.950 0
 21.869 -27.850 0
 21.869 -27.750 0
 21.869 -27.650 0
 21.869 -27.550 0
 21.869 -27.450 0
 21.869 -27.350 0
 21.869 -27.250 0
 21.869 -27.150 0
 21.869 -27.050 0
 21.869 -26.950 0
 21.869 -26.850 0
 21.869 -26.750 0
 21.869 -26.650 0
 21.869 -26.550 0
 21.869 -26.450 0
 21.869 -26.350 0
 21.869 -26.250 0
 21.869 -26.150 0
 21.869 -26.050 0
 21.986 -35.950 0
 21.986 -35.850 0
 21.986 -35.750 0
 21.986 -35.650 0
 21.986 -35.550 0
 21.986 -35.450 0
 21.986 -35.350 0
 21.986 -35.250 0
 21.986 -35.150 0
 21.986 -35.050 0
 21.986 -34.950 0
 21.986 -34.850 0
 21.986 -34.750 0
 21.986 -34.650 0
 21.986 -34.550 0
 21.986 -34.450 0
 21.986 -34.350 0
 21.986 -34.250 0
 21.986 -34.150 0
 21.986 -34.050 1
 21.986 -33.950 1
 21.986 -33.850 1
 21.986 -33.750 1
 21.986 -33.650 1
 21.986 -33.550 1
 21.986 -33.450 1
 21.986 -33.350 1
 21.986 -33.250 1
 21.986 -33.150 1
 21.986 -33.050 1
 21.986 -32.950 1
 21.986 -32.850 1
 21.986 -32.750 1
 21.986 -32.650 1
 21.986 -32.550 1
 21.986 -32.450 1
 21.986 -32.350 1
 21.986 -32.250 1
 21.986 -32.150 1
 21.986 -32.050 1
 21.986 -31.950 1
 21.986 -31.850 1
 21.986 -31.750 1
 21.986 -31.650 1
 21.986 -31.550 1
 21.986 -31.450 1
 21.986 -31.350 1
 21.986 -31.250 1
 21.986 -31.150 1
 21.986 -31.050 1
 21.986 -30.950 1
 21.986 -30.850 1
 21.986 -30.750 1
 21.986 -30.650 1
 21.986 -30.550 1
 21.986 -30.450 1
 21.986 -30.350 1
 21.986 -30.250 1
 21.986 -30.150 1
 21.986 -30.050 1
 21.986 -29.950 1
 21.986 -29.850 1
 21.986 -29.750 1
 21.986 -29.650 1
 21.986 -29.550 1
 21.986 -29.450 1
 21.986 -29.350 1
 21.986 -29.250 1
 21.986 -29.150 1
 21.986 -29.050 1
 21.986 -28.950 1
 21.986 -28.850 1
 21.986 -28.750 1
 21.986 -28.650 1
 21.986 -28.550 1
 21.986 -28.450 1
 21.986 -28.350 1
 21.986 -28.250 1
 21.986 -28.150 1
 21.986 -28.050 0
 21.986 -27.950 0
 21.986 -27.850 0
 21.986 -27.750 0
 21.986 -27.650 0
 21.986 -27.550 0
 21.986 -27.450 0
 21.986 -27.350 0
 21.986 -27.250 0
 21.986 -27.150 0
 21.986 -27.050 0
 21.986 -26.950 0
 21.986 -26.850 0
 21.986 -26.750 0
 21.986 -26.650 0
 21.986 -26.550 0
 21.986 -26.450 0
 21.986 -26.350 0
 21.986 -26.250 0
 21.986 -26.150 0
 21.986 -26.050 0
 22.102 -35.950 0
 22.102 -35.850 0
 22.102 -35.750 0
 22.102 -35.650 0
 22.102 -35.550 0
 22.102 -35.450 0
 22.102 -35.350 0
 22.102 -35.250 0
 22.102 -35.150 0
 22.102 -35.050 0
 22.102 -34.950 0
 22.102 -34.850 0
 22.102 -34.750 0
 22.102 -34.650 0
 22.102 -34.550 0
 22.102 -34.450 0
 22.102 -34.350 0
 22.102 -34.250 0
 22.102 -34.150 0
 22.102 -34.050 1
 22.102 -33.950 1
 22.102 -33.850 1
 22.102 -33.750 1
 22.102 -33.650 1
 22.102 -33.550 1
 22.102 -33.450 1
 22.102 -33.350 1
 22.102 -33.250 1
 22.102 -33.150 1
 22.102 -33.050 1
 22.102 -32.950 1
 22.102 -32.850 1
 22.102 -32.750 1
 22.102 -32.650 1
 22.102 -32.550 1
 22.102 -32.450 1
 22.102 -32.350 1
 22.102 -32.250 1
 22.102 -32.150 1
 22.102 -32.050 1
 22.102 -31.950 1
 22.102 -31.850 1
 22.102 -31.750 1
 22.102 -31.650 1
 22.102 -31.550 1
 22.102 -31.450 1
 22.102 -31.350 1
 22.102 -31.250 1
 22.102 -31.150 1
 22.102 -31.050 1
 22.102 -30.950 1
 22.102 -30.850 1
 22.102 -30.750 1
 22.102 -30.650 1
 22.102 -30.550 1
 22.102 -30.450 1
 22.102 -30.350 1
 22.102 -30.250 1
 22.102 -30.150 1
 22.102 -30.050 1
 22.102 -29.950 1
 22.102 -29.850 1
 22.102 -29.750 1
 22.102 -29.650 1
 22.102 -29.550 1
 22.102 -29.450 1
 22.102 -29.350 1
 22.102 -29.250 1
 22.102 -29.150 1
 22.102 -29.050 1
 22.102 -28.950 1
 22.102 -28.850 1
 22.102 -28.750 1
 22.102 -28.650 1
 22.102 -28.550 1
 22.102 -28.450 1
 22.102 -28.350 1
 22.102 -28.250 1
 22.102 -28.150 1
 22.102 -28.050 0
 22.102 -27.950 0
 22.102 -27.850 0
 22.102 -27.750 0
 22.102 -27.650 0
 22.102 -27.550 0
 22.102 -27.450 0
 22.102 -27.350 0
 22.102 -27.250 0
 22.102 -27.150 0
 22.102 -27.050 0
 22.102 -26.950 0
 22.102 -26.850 0
 22.102 -26.750 0
 22.102 -26.650 0
 22.102 -26.550 0
 22.102 -26.450 0
 22.102 -26.350 0
 22.102 -26.250 0
 22.102 -26.150 0
 22.102 -26.050 0
 22.219 -35.950 0
 22.219 -35.850 0
 22.219 -35.750 0
 22.219 -35.650 0
 22.219 -35.550 0
 22.219 -35.450 0
 22.219 -35.350 0
 22.219 -35.250 0
 22.219 -35.150 0
 22.219 -35.050 0
 22.219 -34.950 0
 22.219 -34.850 0
 22.219 -34.750 0
 22.219 -34.650 0
 22.219 -34.550 0
 22.219 -34.450 0
 22.219 -34.350 0
 22.219 -34.250 0
 22.219 -34.150 1
 22.219 -34.050 1
 22.219 -33.950 1
 22.219 -33.850 1
 22.219 -33.750 1
 22.219 -33.650 1
 22.219 -33.550 1
 22.219 -33.450 1
 22.219 -33.350 1
 22.219 -33.250 1
 22.219 -33.150 1
 22.219 -33.050 1
 22.219 -32.950 1
 22.219 -32.850 1
 22.219 -32.750 1
 22.219 -32.650 1
 22.219 -32.550 1
 22.219 -32.450 1
 22.219 -32.350 1
 22.219 -32.250 1
 22.219 -32.150 1
 22.219 -32.050 1
 22.219 -31.950 1
 22.219 -31.850 1
 22.219 -31.750 1
 22.219 -31.650 1
 22.219 -31.550 1
 22.219 -31.450 1
 22.219 -31.350 1
 22.219 -31.250 1
 22.219 -31.150 1
 22.219 -31.050 1
 22.219 -30.950 1
 22.219 -30.850 1
 22.219 -30.750 1
 22.219 -30.650 1
 22.219 -30.550 1
 22.219 -30.450 1
 22.219 -30.350 1
 22.219 -30.250 1
 22.219 -30.150 1
 22.219 -30.050 1
 22.219 -29.950 1
 22.219 -29.850 1
 22.219 -29.750 1
 22.219 -29.650 1
 22.219 -29.550 1
 22.219 -29.450 1
 22.219 -29.350 1
 22.219 -29.250 1
 22.219 -29.150 1
 22.219 -29.050 1
 22.219 -28.950 1
 22.219 -28.850 1
 22.219 -28.750 1
 22.219 -28.650 1
 22.219 -28.550 1
 22.219 -28.450 1
 22.219 -28.350 1
 22.219 -28.250 1
 22.219 -28.150 0
 22.219 -28.050 0
 22.219 -27.950 0
 22.219 -27.850 0
 22.219 -27.750 0
 22.219 -27.650 0
 22.219 -27.550 0
 22.219 -27.450 0
 22.219 -27.350 0
 22.219 -27.250 0
 22.219 -27.150 0
 22.219 -27.050 0
 22.219 -26.950 0
 22.219 -26.850 0
 22.219 -26.750 0
 22.219 -26.650 0
 22.219 -26.550 0
 22.219 -26.450 0
 22.219 -26.350 0
 22.219 -26.250 0
 22.219 -26.150 0
 22.219 -26.050 0
 22.336 -35.950 0
 22.336 -35.850 0
 22.336 -35.750 0
 22.336 -35.650 0
 22.336 -35.550 0
 22.336 -35.450 0
 22.336 -35.350 0
 22.336 -35.250 0
 22.336 -35.150 0
 22.336 -35.050 0
 22.336 -34.950 0
 22.336 -34.850 0
 22.336 -34.750 0
 22.336 -34.650 0
 22.336 -34.550 0
 22.336 -34.450 0
 22.336 -34.350 0
 22.336 -34.250 0
 22.336 -34.150 1
 22.336 -34.050 1
 22.336 -33.950 1
 22.336 -33.850 1
 22.336 -33.750 1
 22.336 -33.650 1
 22.336 -33.550 1
 22.336 -33.450 1
 22.336 -33.350 1
 22.336 -33.250 1
 22.336 -33.150 1
 22.336 -33.050 1
 22.336 -32.950 1
 22.336 -32.850 1
 22.336 -32.750 1
 22.336 -32.650 1
 22.336 -32.550 1
 22.336 -32.450 1
 22.336 -32.350 1
 22.336 -32.250 1
 22.336 -32.150 1
 22.336 -32.050 1
 22.336 -31.950 1
 22.336 -31.850 1
 22.336 -31.750 1
 22.336 -31.650 1
 22.336 -31.550 1
 22.336 -31.450 1
 22.336 -31.350 1
 22.336 -31.250 1
 22.336 -31.150 1
 22.336 -31.050 1
 22.336 -30.950 1
 22.336 -30.850 1
 22.336 -30.750 1
 22.336 -30.650 1
 22.336 -30.550 1
 22.336 -30.450 1
 22.336 -30.350 1
 22.336 -30.250 1
 22.336 -30.150 1
 22.336 -30.050 1
 22.336 -29.950 1
 22.336 -29.850 1
 22.336 -29.750 1
 22.336 -29.650 1
 22.336 -29.550 1
 22.336 -29.450 1
 22.336 -29.350 1
 22.336 -29.250 1
 22.336 -29.150 1
 22.336 -29.050 1
 22.336 -28.950 1
 22.336 -28.850 1
 22.336 -28.750 1
 22.336 -28.650 1
 22.336 -28.550 1
 22.336 -28.450 1
 22.336 -28.350 1
 22.336 -28.250 1
 22.336 -28.150 0
 22.336 -28.050 0
 22.336 -27.950 0
 22.336 -27.850 0
 22.336 -27.750 0
 22.336 -27.650 0
 22.336 -27.550 0
 22.336 -27.450 0
 22.336 -27.350 0
 22.336 -27.250 0
 22.336 -27.150 0
 22.336 -27.050 0
 22.336 -26.950 0
 22.336 -26.850 0
 22.336 -26.750 0
 22.336 -26.650 0
 22.336 -26.550 0
 22.336 -26.450 0
 22.336 -26.350 0
 22.336 -26.250 0
 22.336 -26.150 0
 22.336 -26.050 0
 22.452 -35.950 0
 22.452 -35.850 0
 22.452 -35.750 0
 22.452 -35.650 0
 22.452 -35.550 0
 22.452 -35.450 0
 22.452 -35.350 0
 22.452 -35.250 0
 22.452 -35.150 0
 22.452 -35.050 0
 22.452 -34.950 0
 22.452 -34.850 0
 22.452 -34.750 0
 22.452 -34.650 0
 22.452 -34.550 0
 22.452 -34.450 0
 22.452 -34.350 0
 22.452 -34.250 0
 22.452 -34.150 1
 22.452 -34.050 1
 22.452 -33.950 1
 22.452 -33.850 1
 22.452 -33.750 1
 22.452 -33.650 1
 22.452 -33.550 1
 22.452 -33.450 1
 22.452 -33.350 1
 22.452 -33.250 1
 22.452 -33.150 1
 22.452 -33.050 1
 22.452 -32.950 1
 22.452 -32.850 1
 22.452 -32.750 1
 22.452 -32.650 1
 22.452 -32.550 1
 22.452 -32.450 1
 22.452 -32.350 1
 22.452 -32.250 1
 22.452 -32.150 1
 22.452 -32.050 1
 22.452 -31.950 1
 22.452 -31.850 1
 22.452 -31.750 1
 22.452 -31.650 1
 22.452 -31.550 1
 22.452 -31.450 1
 22.452 -31.350 1
 22.452 -31.250 1
 22.452 -31.150 1
 22.452 -31.050 1
 22.452 -30.950 1
 22.452 -30.850 1
 22.452 -30.750 1
 22.452 -30.650 1
 22.452 -30.550 1
 22.452 -30.450 1
 22.452 -30.350 1
 22.452 -30.250 1
 22.452 -30.150 1
 22.452 -30.050 1
 22.452 -29.950 1
 22.452 -29.850 1
 22.452 -29.750 1
 22.452 -29.650 1
 22.452 -29.550 1
 22.452 -29.450 1
 22.452 -29.350 1
 22.452 -29.250 1
 22.452 -29.150 1
 22.452 -29.050 1
 22.452 -28.950 1
 22.452 -28.850 1
 22.452 -28.750 1
 22.452 -28.650 1
 22.452 -28.550 1
 22.452 -28.450 1
 22.452 -28.350 1
 22.452 -28.250 1
 22.452 -28.150 0
 22.452 -28.050 0
 22.452 -27.950 0
 22.452 -27.850 0
 22.452 -27.750 0
 22.452 -27.650 0
 22.452 -27.550 0
 22.452 -27.450 0
 22.452 -27.350 0
 22.452 -27.250 0
 22.452 -27.150 0
 22.452 -27.050 0
 22.452 -26.950 0
 22.452 -26.850 0
 22.452 -26.750 0
 22.452 -26.650 0
 22.452 -26.550 0
 22.452 -26.450 0
 22.452 -26.350 0
 22.452 -26.250 0
 22.452 -26.150 0
 22.452 -26.050 0
 22.569 -35.950 0
 22.569 -35.850 0
 22.569 -35.750 0
 22.569 -35.650 0
 22.569 -35.550 0
 22.569 -35.450 0
 22.569 -35.350 0
 22.569 -35.250 0
 22.569 -35.150 0
 22.569 -35.050 0
 22.569 -34.950 0
 22.569 -34.850 0
 22.569 -34.750 0
 22.569 -34.650 0
 22.569 -34.550 0
 22.569 -34.450 0
 22.569 -34.350 0
 22.569 -34.250 0
 22.569 -34.150 0
 22.569 -34.050 1
 22.569 -33.950 1
 22.569 -33.850 1
 22.569 -33.750 1
 22.569 -33.650 1
 22.569 -33.550 1
 22.569 -33.450 1
 22.569 -33.350 1
 22.569 -33.250 1
 22.569 -33.150 1
 22.569 -33.050 1
 22.569 -32.950 1
 22.569 -32.850 1
 22.569 -32.750 1
 22.569 -32.650 1
 22.569 -32.550 1
 22.569 -32.450 1
 22.569 -32.350 1
 22.569 -32.250 1
 22.569 -32.150 1
 22.569 -32.050 1
 22.569 -31.950 1
 22.569 -31.850 1
 22.569 -31.750 1
 22.569 -31.650 1
 22.569 -31.550 1
 22.569 -31.450 1
 22.569 -31.350 1
 22.569 -31.250 1
 22.569 -31.150 1
 22.569 -31.050 1
 22.569 -30.950 1
 22.569 -30.850 1
 22.569 -30.750 1
 22.569 -30.650 1
 22.569 -30.550 1
 22.569 -30.450 1
 22.569 -30.350 1
 22.569 -30.250 1
 22.569 -30.150 1
 22.569 -30.050 1
 22.569 -29.950 1
 22.569 -29.850 1
 22.569 -29.750 1
 22.569 -29.650 1
 22.569 -29.550 1
 22.569 -29.450 1
 22.569 -29.350 1
 22.569 -29.250 1
 22.569 -29.150 1
 22.569 -29.050 1
 22.569 -28.950 1
 22.569 -28.850 1
 22.569 -28.750 1
 22.569 -28.650 1
 22.569 -28.550 1
 22.569 -28.450 1
 22.569 -28.350 1
 22.569 -28.250 1
 22.569 -28.150 0
 22.569 -28.050 0
 22.569 -27.950 0
 22.569 -27.850 0
 22.569 -27.750 0
 22.569 -27.650 0
 22.569 -27.550 0
 22.569 -27.450 0
 22.569 -27.350 0
 22.569 -27.250 0
 22.569 -27.150 0
 22.569 -27.050 0
 22.569 -26.950 0
 22.569 -26.850 0
 22.569 -26.750 0
 22.569 -26.650 0
 22.569 -26.550 0
 22.569 -26.450 0
 22.569 -26.350 0
 22.569 -26.250 0
 22.569 -26.150 0
 22.569 -26.050 0
 22.686 -35.950 0
 22.686 -35.850 0
 22.686 -35.750 0
 22.686 -35.650 0
 22.686 -35.550 0
 22.686 -35.450 0
 22.686 -35.350 0
 22.686 -35.250 0
 22.686 -35.150 0
 22.686 -35.050 0
 22.686 -34.950 0
 22.686 -34.850 0
 22.686 -34.750 0
 22.686 -34.650 0
 22.686 -34.550 0
 22.686 -34.450 0
 22.686 -34.350 0
 22.686 -34.250 0
 22.686 -34.150 0
 22.686 -34.050 1
 22.686 -33.950 1
 22.686 -33.850 1
 22.686 -33.750 1
 22.686 -33.650 1
 22.686 -33.550 1
 22.686 -33.450 1
 22.686 -33.350 1
 22.686 -33.250 1
 22.686 -33.150 1
 22.686 -33.050 1
 22.686 -32.950 1
 22.686 -32.850 1
 22.686 -32.750 1
 22.686 -32.650 1
 22.686 -32.550 1
 22.686 -32.450 1
 22.686 -32.350 1
 22.686 -32.250 1
 22.686 -32.150 1
 22.686 -32.050 1
 22.686 -31.950 1
 22.686 -31.850 1
 22.686 -31.750 1
 22.686 -31.650 1
 22.686 -31.550 1
 22.686 -31.450 1
 22.686 -31.350 1
 22.686 -31.250 1
 22.686 -31.150 1
 22.686 -31.050 1
 22.686 -30.950 1
 22.686 -30.850 1
 22.686 -30.750 1
 22.686 -30.650 1
 22.686 -30.550 1
 22.686 -30.450 1
 22.686 -30.350 1
 22.686 -30.250 1
 22.686 -30.150 1
 22.686 -30.050 1
 22.686 -29.950 1
 22.686 -29.850 1
 22.686 -29.750 1
 22.686 -29.650 1
 22.686 -29.550 1
 22.686 -29.450 1
 22.686 -29.350 1
 22.686 -29.250 1
 22.686 -29.150 1
 22.686 -29.050 1
 22.686 -28.950 1
 22.686 -28.850 1
 22.686 -28.750 1
 22.686 -28.650 1
 22.686 -28.550 1
 22.686 -28.450 1
 22.686 -28.350 1
 22.686 -28.250 1
 22.686 -28.150 1
 22.686 -28.050 0
 22.686 -27.950 0
 22.686 -27.850 0
 22.686 -27.750 0
 22.686 -27.650 0
 22.686 -27.550 0
 22.686 -27.450 0
 22.686 -27.350 0
 22.686 -27.250 0
 22.686 -27.150 0
